product_id,title,description,_id
8771088,Calidad de rebote,Excelente calidad de rebote con cámara totalmente revestida de poliamida.,66426c09f149716776628bdc
8771088,Resistencia,Resistente gracias al revestimiento de poliuretano con espuma de 2 mm para interior y exterior.,66426c09f149716776628bdd
8771088,Fijación,El revestimiento de espuma de poliuretano optimiza el agarre del balón.,66426c09f149716776628bde
8603634,Polivalencia,"Fitness, pilates, estiramientos, etc. ¡Sirve para un montón de ejercicios!",66426e39f149716776628bdf
8603635,Polivalencia,"Fitness, pilates, estiramientos, etc. ¡Sirve para un montón de ejercicios!",66426e44f149716776628be0
8603635,Polivalencia,"Fitness, pilates, estiramientos, etc. ¡Sirve para un montón de ejercicios!",66426e44f149716776628be1
8807702,Toque de balón,Espuma de baja densidad para un tacto agradable de la pelota.,66426e57f149716776628be2
8560721,Manejabilidad,"Su diámetro de 16,5 cm (+ o - 5 mm) es perfecto para los gimnastas más jóvenes",66426e61f149716776628be3
8560721,Ligereza,Peso pluma de 300 - 310 g adaptado a los gimnastas más jóvenes,66426e61f149716776628be4
8582623,Manejabilidad,"Su diámetro de 18,5 cm cumple las normas oficiales.",66426e6df149716776628be5
8582623,Ligereza,Su peso de 405 g cumple las normas oficiales.,66426e6df149716776628be6
8603633,Polivalencia,"Fitness, pilates, estiramientos, etc. ¡Sirve para un montón de ejercicios!",66426e77f149716776628be7
8753527,Resistencia,Balón de PVC grueso.,66426e82f149716776628be8
8753527,Calidad de rebote,La calidad del rebote depende de la presión del balón. Ajustable a tu juego.,66426e82f149716776628be9
8753527,Reducción de los impactos,Material flexible para mayor confort de juego.,66426e82f149716776628bea
8753527,Polivalencia,"Balón utilizable en terreno de hierba, arena y en el agua.",66426e82f149716776628beb
8753527,Ligereza,Más ligero que un balón clásico de fútbol.,66426e82f149716776628bec
8624440,Resistencia,Resistencia al reventón de hasta 130 kg.,66426e8df149716776628bed
8624440,Polivalencia,- Alivia la columna vertebral. - Ayuda a adoptar la postura correcta sentado.,66426e8df149716776628bee
8624440,Adherencia,- La superficies es muy agradable para la piel y muy resistente a la vez.,66426e8df149716776628bef
8869112,Resistencia,"Superficie lisa, revestimiento con 100 % TPU.",66426ea9f149716776628bf0
8869112,Inflado duradero,"Núcleo de espuma resistente, no requiere inflado.",66426eaaf149716776628bf1
8869112,Resistencia impacto,Núcleo de espuma resistente.,66426eaaf149716776628bf2
8869112,Calidad de rebote,Construcción que garantiza un rebote óptimo,66426eaaf149716776628bf3
8797964,Toque del balón,"Una pelota de PVC de tacto suave muy agradable, para tener un buen agarre.",66426edff149716776628bf4
8797964,Impermeabilidad,Balón sin costuras e impermeable.,66426edff149716776628bf5
8797964,Ligereza,"Una pelota ligera para un contacto fácil, no provoca traumatismos.",66426edff149716776628bf6
8787970,Tiempo de inflado,¡Inflado y desinflado exprés en 25 s! Está equipada con una bomba integrada.,66426eeaf149716776628bf7
8787970,Polivalencia,¡Una pelota para muchos deportes!,66426eeaf149716776628bf8
8787970,Conectividad,5 vídeos de entrenamiento gratuitos a través del código QR de la bomba,66426eeaf149716776628bf9
8624439,Resistencia,Resistencia al reventón de hasta 130 kg.,66426fe5f149716776628bfa
8624439,Polivalencia,- Alivia la columna vertebral. - Ayuda a adoptar la postura correcta sentado.,66426fe5f149716776628bfb
8624439,Adherencia,- La superficies es muy agradable para la piel y muy resistente a la vez.,66426fe5f149716776628bfc
8753545,Resistencia,Revestimiento exterior de PVC para una buena resistencia.,66427024f149716776628bfd
8753545,Inflado duradero,Cámara optimizada para una buena retención del aire.,66427024f149716776628bfe
8753545,Reducción de los impactos,Balón de tamaño pequeño.,66427024f149716776628bff
8753545,Calidad de rebote,El balón cumple con las exigencias internacionales de fútbol en cuanto al rebote,66427024f149716776628c00
8822066,Resistencia a la abrasión,Superficie de TPU para más durabilidad.,664270f6f149716776628c01
8741007,Tracción,Buena sensación de agarre del revestimiento composite,66427101f149716776628c02
8869510,Resistencia,"Superficie lisa, revestimiento 100% TPU.",66427173f149716776628c03
8869510,Inflado duradero,"Núcleo de espuma resistente, no requiere inflado.",66427173f149716776628c04
8869510,Duración,Núcleo de espuma resistente.,66427173f149716776628c05
8869510,Calidad de rebote,Construcción que garantiza un rebote óptimo,66427173f149716776628c06
8787969,Tiempo de inflado,¡Inflado y desinflado exprés en 25 s! Está equipada con una bomba integrada.,664271a0f149716776628c07
8787969,Polivalencia,¡Una pelota para muchos deportes!,664271a0f149716776628c08
8787969,Conectividad,5 vídeos de entrenamiento gratuitos a través del código QR de la bomba.,664271a0f149716776628c09
8787967,Tiempo de inflado,¡Inflado y desinflado exprés en 25 s! Está equipada con una bomba integrada.,664271abf149716776628c0a
8787967,Polivalencia,¡Una Gym Ball para varios deportes!,664271abf149716776628c0b
8787967,Conectividad,5 vídeos de entrenamiento gratuitos a través del código QR de la bomba,664271abf149716776628c0c
8866120,Inflado duradero,Cámara de butilo.,6642752bf149716776628c0d
8866120,Toque del balón,Construcción TSBE sin costuras para un tacto excepcional y un juego perfecto.,6642752bf149716776628c0e
8866120,Resistencia,Revestimiento 100 % TPU.,6642752bf149716776628c0f
8893437,Resistencia,Revestimiento 100 % TPU.,66427536f149716776628c10
8893437,Inflado duradero,Conservación de la presión garantizada gracias a su cámara de butilo.,66427536f149716776628c11
8893437,Toque de balón,Construcción TSBE sin costuras para un mejor tacto,66427536f149716776628c12
8859957,Resistencia,Resistencia a la fricción gracias al revestimiento 100% TPU.,66427541f149716776628c13
8859957,Inflado duradero,Conservación de la presión garantizada gracias a su cámara de Butilo.,66427541f149716776628c14
8859957,Toque del balón,Construcción TSBE sin costuras para un mejor toque y menor absorción de agua,66427541f149716776628c15
8859957,Calidad de rebote,Balón que cumple con los requisitos internacionales en términos de rebote,66427541f149716776628c16
8771385,Toque del balón,El componente acolchado garantiza una comodidad excelente en la mano.,66427554f149716776628c17
8771385,Adherencia,Formas y relieves realizados por gofrado para asegurar un grip flexible.,66427554f149716776628c18
8771385,Ligereza,"Balón compuesto por una sola capa, para ser más ligero.",66427554f149716776628c19
8834369,Amortiguación,Nuevo modelo con una nueva espuma de neopreno para mayor comodidad.,6642755ff149716776628c1a
8834369,Resistencia,La espuma de neopreno aumenta de manera duradera la resistencia del producto.,6642755ff149716776628c1b
8554173,Fijación,Revestimiento de materia sintética texturizada.,66427569f149716776628c1c
8554173,Resistencia,Las costuras hechas a mano son las más resistentes.,6642756af149716776628c1d
8554173,Inflado duradero,Este balón ha sido probado para conservar la presión de inflado durante 3 días.,6642756af149716776628c1e
8836005,Calidad de rebote,Su estructura asegura un rebote regular y un equilibrio óptimo,66427574f149716776628c1f
8836005,Resistencia,Fabricado con piel sintética ultrarresistente,66427574f149716776628c20
8836005,Ligereza,Su construcción lo hace más ligero y así mejorar la experiencia de juego,66427574f149716776628c21
8496285,Adherencia,Superficie en relieve para un grip de calidad y mejor agarre.,66427580f149716776628c22
8496285,Ligereza,"275 gramos en talla 4, para aprender a realizar pases.",66427580f149716776628c23
8756606,Ligereza,"Peso pluma, 85 g",6642758bf149716776628c24
8756606,Toque del balón,La espuma es muy agradable y confiere al balón un tacto incomparable,6642758bf149716776628c25
8756606,Protección contra los golpes,Su composición de espuma permite jugar sin peligro,6642758bf149716776628c26
8778688,Toque del balón,Excelente agarre en mano por su superficie soft y los paneles que favorecen el agarre.,66427595f149716776628c27
8778688,Resistencia impacto,Piel sintética y balón cosido a mano para aportar una resistencia perfecta.,66427596f149716776628c28
8778688,Calidad de rebote,Cámara estudiada específicamente para una redondez óptima.,66427596f149716776628c29
8669611,Tracción,Balón de espuma para un agarre excelente con suavidad.,664275a1f149716776628c2a
8669611,Resistencia impacto,"Balón probado en laboratorio y en club, en las escuelas de balonmano.",664275a1f149716776628c2b
8669611,Inflado duradero,"Con este balón compuesto de espuma, olvídate de los problemas de inflado de la cámara.",664275a1f149716776628c2c
8766433,Resistencia,Cosido a mano siguiendo las recomendaciones de World Rugby.,664275adf149716776628c2d
8766433,Inflado duradero,La vejiga de látex sintético proporciona una buena retención de la presión.,664275adf149716776628c2e
8766433,Tracción,La cubierta de goma de 2 capas ofrece un buen agarre.,664275adf149716776628c2f
8619215,Resistencia,"Costuras de los paneles en el interior, por tanto menos sometidas al desgaste.",664275b7f149716776628c30
8619215,Inflado duradero,Conservación de la presión asegurada gracias a la cámara de butilo.,664275b7f149716776628c31
8619215,Vuelo estable,Pasa de 32 a 24 paneles con costuras invisibles.,664275b8f149716776628c32
8619215,Calidad de rebote,El balón cumple con las exigencias internacionales en cuanto al rebote.,664275b8f149716776628c33
8619215,Toque del balón,"El revestimiento exterior de poliuretano de 1,4 mm proporciona más sensaciones.",664275b8f149716776628c34
8495715,Toque del balón,Buen tacto gracias al revestimiento de materia plástica con espuma,664275c3f149716776628c35
8495715,Inflado duradero,Prolonga el periodo de inflado gracias a la cámara con 30% de butilo.,664275c3f149716776628c36
8495715,Calidad de rebote,Buena calidad de rebote gracias a la cámara totalmente revestida de poliéster.,664275c3f149716776628c37
8495715,Resistencia,Buena resistencia gracias al revestimiento de materia plástica con espuma.,664275c3f149716776628c38
8495715,Fijación,Buen agarre gracias al diseño profundo de los canales.,664275c3f149716776628c39
8668652,Resistencia,Resiste a 2.500 tiros contra un plano inclinado a 50 km/h (probado en laboratorio,664275cef149716776628c3a
8668652,Calidad de rebote,32 paneles con 2 capas de laminado junto a una cámara de butilo y látex.,664275cef149716776628c3b
8668652,Inflado duradero,Cámara de látex.,664275cef149716776628c3c
8666475,Resistencia,Resiste 2.500 tiros contra un plano inclinado a 50 km/h (probado en laboratorio,664275d8f149716776628c3d
8666475,Calidad de rebote,32 paneles con 2 capas de laminado junto a una cámara de butilo y látex.,664275d8f149716776628c3e
8666475,Inflado duradero,Cámara de látex.,664275d8f149716776628c3f
962445,Toque del balón,Balón con un tacto muy suave y agradable.,664275e3f149716776628c40
962445,Resistencia,Balón cosido a máquina.,664275e3f149716776628c41
962445,Impermeabilidad,Limita la absorción de agua hasta un 15 % del peso inicial del balón.,664275e3f149716776628c42
8804037,Resistencia impacto,Triple laminación para mayor resistencia.,664275eef149716776628c43
8884677,Resistencia impacto,Buena resistencia en cualquier superficie gracias a su revestimiento de caucho,664275f8f149716776628c44
8884677,Tracción,GOMA ECOLÓGICA: cubierta fabricada con un 35% de caucho reciclado de desechos.,664275f8f149716776628c45
8884677,Agarre ergonómico,Cubierta TACK SKIN: ofrece el máximo agarre en todas las condiciones climáticas.,664275f8f149716776628c46
8495726,Toque del balón,Buen tacto gracias al revestimiento de materia plástica con espuma,66427603f149716776628c47
8495726,Inflado duradero,Prolonga el periodo entre dos inflados gracias a la cámara con 30% de butilo.,66427603f149716776628c48
8495726,Calidad de rebote,Buena calidad de rebote gracias a la cámara totalmente revestida de poliéster.,66427603f149716776628c49
8495726,Resistencia,Buena resistencia gracias al revestimiento de materia plástica con espuma.,66427603f149716776628c4a
8495726,Fijación,Buen agarre gracias al diseño profundo de los canales.,66427603f149716776628c4b
8619235,Resistencia,Cámara laminada combinada con una confección termosellada.,6642760ff149716776628c4c
8619235,Inflado duradero,Conservación de la presión asegurada gracias a la cámara laminada.,6642760ff149716776628c4d
8619235,Vuelo estable,Balón termosellado con 12 paneles de TPU combinados con líneas ranuradas.,6642760ff149716776628c4e
8619235,Calidad de rebote,El balón cumple con las exigencias internacionales de fútbol en cuanto al rebote,6642760ff149716776628c4f
8619235,Toque del balón,Revestimiento de espuma de 5 mm para una comodidad óptima.,6642760ff149716776628c50
8641259,Toque del balón,El componente exterior de poliuretano aporta un toque de balón excelente.,6642761af149716776628c51
8641259,Fijación,Muy buen agarre en interior y exterior gracias a la capa exterior granulada.,6642761af149716776628c52
8641259,Inflado duradero,La cámara con 50% de butilo conserva la presión de inflado durante más tiempo.,6642761af149716776628c53
8641259,Calidad de rebote,"Excelente rebote, cámara revestida por un 70% de poliéster y un 30% de poliamida",6642761bf149716776628c54
8641259,Resistencia,"Buenísima resistencia gracias al revestimiento de poliuretano de 1,4 mm.",6642761bf149716776628c55
8553803,Tracción,Revestimiento de materia sintética texturizada.,66427626f149716776628c56
8553803,Resistencia,Las costuras hechas a mano son las más resistentes.,66427626f149716776628c57
8553803,Inflado duradero,Este balón ha sido probado para conservar la presión de inflado durante 3 días.,66427626f149716776628c58
8496286,Adherencia,La superficie con relieve garantiza un mejor agarre del balón.,66427631f149716776628c59
8496286,Ligereza,"265 g en talla 3, un balón muy ligero ideal para la iniciación.",66427631f149716776628c5a
8619223,Resistencia,"Costuras de los paneles en el interior, por tanto menos sometidas al desgaste.",6642763bf149716776628c5b
8619223,Inflado duradero,Conservación de la presión asegurada gracias a la cámara de butilo.,6642763bf149716776628c5c
8619223,Vuelo estable,El clásico 32 paneles con costuras invisibles.,6642763bf149716776628c5d
8619223,Calidad de rebote,El balón cumple con las exigencias internacionales en cuanto al rebote.,6642763bf149716776628c5e
8619223,Toque del balón,Paneles de espuma bajo el revestimiento para mayor comodidad.,6642763bf149716776628c5f
8495716,Toque del balón,Buen tacto gracias al revestimiento de materia plástica con espuma,66427646f149716776628c60
8495716,Inflado duradero,Prolonga el periodo de inflado gracias a la cámara con 30% de butilo.,66427646f149716776628c61
8495716,Calidad de rebote,Buena calidad de rebote gracias a la cámara totalmente revestida de poliéster.,66427646f149716776628c62
8495716,Resistencia,Buena resistencia gracias al revestimiento de materia plástica con espuma.,66427646f149716776628c63
8495716,Fijación,Buen agarre gracias al diseño profundo de los canales.,66427646f149716776628c64
8734237,Toque del balón,Excelente tacto gracias al revestimiento de poliuretano.,66427651f149716776628c65
8734237,Inflado duradero,La cámara con 50 % de butilo conserva la presión de inflado durante más tiempo.,66427651f149716776628c66
8734237,Calidad de rebote,"Excelente rebote, cámara revestida por un 70 % de poliéster y un 30 % de poliamida.",66427651f149716776628c67
8734237,Resistencia,"Buena resistencia gracias al revestimiento de poliuretano de 1,4 mm.",66427651f149716776628c68
8734237,Fijación,Buen agarre gracias al diseño profundo de los canales.,66427651f149716776628c69
8771389,Toque del balón,El componente acolchado garantiza una comodidad excelente en la mano.,6642765ef149716776628c6a
8771389,Adherencia,Formas y relieves realizados por gofrado para asegurar un grip flexible.,6642765ef149716776628c6b
8771389,Ligereza,Balón compuesto por una sola capa para que sea más ligero.,6642765ef149716776628c6c
8495731,Toque del balón,Excelente tacto gracias al exterior de poliuretano esponjoso y microfibras.,66427669f149716776628c6d
8495731,Calidad de rebote,Cámara revestida de 30% poliéster y 70% poliamida para un rebote excelente.,66427669f149716776628c6e
8495731,Inflado duradero,Prolonga el periodo de inflado gracias a la cámara con 80% de butilo.,66427669f149716776628c6f
8495731,Resistencia,"Buena resistencia gracias al revestimiento de poliuretano de 1,6 mm.",66427669f149716776628c70
8495731,Fijación,Excelente agarre gracias al diseño de los canales profundos.,66427669f149716776628c71
8550979,Fijación,El grip revolucionario de este balón es óptimo para jugar en la arena,66427674f149716776628c72
8550979,Amortiguación,El grip con espuma aporta amortiguación y comodidad en el pase y control,66427674f149716776628c73
8854507,Tracción,El balón encaja perfectamente en la mano - con o sin resina.,6642767ef149716776628c74
8854507,Amortiguación,Cámara Zero-Wing patentada para una redondez óptima.,6642767ff149716776628c75
8836312,Calidad de rebote,Su estructura asegura un rebote regular y un equilibrio óptimo,66427689f149716776628c76
8836312,Resistencia,Fabricado con piel sintética ultrarresistente,66427689f149716776628c77
8836312,Ligereza,Su construcción lo hace más ligero y así mejorar la experiencia de juego,66427689f149716776628c78
8669614,Tracción,Balón de espuma para un agarre excelente con suavidad.,66427694f149716776628c79
8669614,Resistencia impacto,"Balón probado en laboratorio y en club, en las escuelas de balonmano.",66427694f149716776628c7a
8669614,Inflado duradero,"Con este balón compuesto de espuma, olvídate de los problemas de inflado de la cámara.",66427694f149716776628c7b
8495730,Toque del balón,Excelente tacto gracias al exterior de poliuretano esponjoso y microfibras.,6642769ef149716776628c7c
8495730,Inflado duradero,Prolonga el periodo de inflado gracias a la cámara con 80% de butilo.,6642769ef149716776628c7d
8495730,Calidad de rebote,Cámara revestida de 30% poliéster y 70% poliamida para un rebote excelente.,6642769ff149716776628c7e
8495730,Resistencia,"Buena resistencia gracias al revestimiento de poliuretano de 1,6 mm.",6642769ff149716776628c7f
8495730,Fijación,Excelente agarre gracias al diseño de los canales profundos.,6642769ff149716776628c80
8668513,Resistencia,Resiste a 2.500 tiros contra un plano inclinado a 50 km/h (probado en laboratorio).,664276a9f149716776628c81
8668513,Calidad de rebote,32 paneles con 2 capas de laminado junto a una cámara de butilo y látex.,664276a9f149716776628c82
8668513,Inflado duradero,Cámara de látex.,664276a9f149716776628c83
8668655,Resistencia,Soporta 2500 lanzamientos contra una superficie inclinada a 50 km/h (probado en laboratorio).,664276b4f149716776628c84
8668655,Inflado duradero,Cámara de látex.,664276b4f149716776628c85
8836092,Calidad de rebote,La pelota está compuesta por una vejiga de pliegue cero que garantiza una redondez óptima.,664276bef149716776628c86
8836092,Resistencia,Fabricado con piel sintética ultrarresistente,664276bef149716776628c87
8836092,Ligereza,Su construcción lo hace más ligero y así mejorar la experiencia de juego,664276bef149716776628c88
8501325,Ayuda al desarrollo psicomotor,Un gran diámetro (17 cm) para facilitar el agarre.,664276c9f149716776628c89
8624471,Resistencia a la abrasión,Protege la GYM BALL de las continuas rozaduras contra el suelo y de tu calzado,664276d4f149716776628c8a
